function	description	10918.38802.R1.fastq.gz	10918.38895.R1.fastq.gz	10918.38896.R1.fastq.gz	10918.38899.R1.fastq.gz	10918.38903.R1.fastq.gz	10918.39015.R1.fastq.gz	10918.39024.R1.fastq.gz	10918.39025.R1.fastq.gz	10918.39027.R1.fastq.gz	10918.39028.R1.fastq.gz	10918.39029.R1.fastq.gz	10918.39125.R1.fastq.gz	10918.39127.R1.fastq.gz	10918.39130.R1.fastq.gz	10918.39136.R1.fastq.gz
K15331	TRMT2B, TRM2; tRNA (uracil-5-)-methyltransferase [EC:2.1.1.35]	0.67	0.0	4.67	1.0	1.0	0.0	0.0	0.0	2204.33	0.0	1554.67	2.67	0.0	0.0	0.0
K15342	cas1; CRISP-associated protein Cas1	29967.29	38419.05	23363.57	22444.6	12785.2	17367.77	9175.9	15372.9	7924.15	31503.02	21463.57	25832.22	32001.5	16238.93	20507.27
K15344	sseB; secreted effector protein SseB	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
K15345	sseC; secreted effector protein SseC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
K15346	sseD; secreted effector protein SseD	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
K15350	sseF; secreted effector protein SseF	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
K15357	nicD; N-formylmaleamate deformylase [EC:3.5.1.106]	0.0	0.0	0.0	0.0	20.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2334.2
K15358	ena; enamidase [EC:3.5.2.18]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K15368	sscA; secretion system chaperone SscA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
K15371	GDH2; glutamate dehydrogenase [EC:1.4.1.2]	6.67	0.0	2.0	3.0	11.67	7.0	0.0	2.67	22.33	8.67	0.0	94.0	8.0	30.0	772.6700000000001
K15372	toa; taurine---2-oxoglutarate transaminase [EC:2.6.1.55]	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	9.0	8.0	0.0	0.0
K15383	K15383; MtN3 and saliva related transmembrane protein	1.42	134.25	0.0	3.0	0.0	0.42	0.0	21.08	1.42	0.0	0.0	8.0	0.0	1.33	0.0
K15396	trmJ; tRNA (cytidine32/uridine32-2'-O)-methyltransferase [EC:2.1.1.200]	261.07	1422.6	1655.2	2600.6	5412.969999999999	3844.0	4202.0	1028.6	1687.0300000000002	439.0	4627.5	100.1	234.4	1109.6	4901.099999999999
K15408	coxAC; cytochrome c oxidase subunit I+III [EC:1.9.3.1]	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0
K15460	yfiC, trmX; tRNA1Val (adenine37-N6)-methyltransferase [EC:2.1.1.223]	672.15	19066.2	2003.4	16257.1	5889.1	4287.9	5492.2	2156.38	7992.1	918.2	6774.5	401.6	16432.100000000002	5186.1	4271.9
K15461	mnmC; tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein [EC:2.1.1.61 1.5.-.-]	259.4	1422.6	1655.2	3053.6	5412.969999999999	3844.0	4202.0	1028.6	1670.7	451.0	4627.5	101.1	236.4	1109.6	4890.099999999999
K15509	hpsN; sulfopropanediol 3-dehydrogenase [EC:1.1.1.308]	0.0	367.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
K15510	fgd1; coenzyme F420-dependent glucose-6-phosphate dehydrogenase [EC:1.1.98.2]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
K15512	boxB; benzoyl-CoA 2,3-epoxidase subunit B [EC:1.14.13.208]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K15513	boxC; benzoyl-CoA-dihydrodiol lyase [EC:4.1.2.44]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K15515	sauS; sulfoacetaldehyde dehydrogenase [EC:1.2.1.81]	0.0	367.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K15518	dgk; deoxyguanosine kinase [EC:2.7.1.113]	43.0	4.0	0.0	49.0	106.0	0.0	0.0	40.0	0.0	11.0	4.0	66.0	0.0	6.0	0.0
K15519	dck; deoxyadenosine/deoxycytidine kinase [EC:2.7.1.76 2.7.1.74]	43.0	4.0	0.0	49.0	106.0	0.0	0.0	40.0	0.0	11.0	4.0	66.0	0.0	6.0	0.0
K15520	mshD; mycothiol synthase [EC:2.3.1.189]	7.0	0.0	2.0	3.0	11.0	7.0	0.0	4.17	3.0	1.67	0.0	85.0	10.0	30.0	148.67
K15521	mshA; D-inositol-3-phosphate glycosyltransferase [EC:2.4.1.250]	7.0	0.0	2.0	7.0	11.0	7.0	0.0	4.17	3.0	1.67	0.0	85.0	20.0	30.0	148.67
K15524	mngB; mannosylglycerate hydrolase [EC:3.2.1.170]	296.20000000000005	1467.4	2287.45	2245.6	1397.54	5062.2	14443.2	1013.2	1424.4	1175.2	5574.0	40.8	496.8	1309.6	793.6
K15525	mshB; N-acetyl-1-D-myo-inositol-2-amino-2-deoxy-alpha-D-glucopyranoside deacetylase [EC:3.5.1.103]	7.0	0.0	2.0	3.0	11.0	7.0	0.0	4.17	3.0	1.67	0.0	85.0	10.0	30.0	148.67
K15526	mshC; L-cysteine:1D-myo-inositol 2-amino-2-deoxy-alpha-D-glucopyranoside ligase [EC:6.3.1.13]	7.0	0.0	2.0	7.0	11.0	7.0	0.0	4.17	3.0	1.67	0.0	85.0	20.0	30.0	148.67
K15527	K15527; cysteate synthase [EC:2.5.1.76]	0.0	0.0	0.0	1307.0	0.0	0.0	0.0	0.0	0.0	22.5	0.0	10.0	4.0	0.0	0.0
K15531	rexA; oligosaccharide reducing-end xylanase [EC:3.2.1.156]	26.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	23.0	0.0	0.0	8.0
K15532	yteR, yesR; unsaturated rhamnogalacturonyl hydrolase [EC:3.2.1.172]	1513.0	11278.0	301.0	30718.0	335.5	396.4	20398.2	2142.7	3599.0	911.5	5411.0	608.5	11185.7	5194.0	610.0
K15533	K15533; 1,3-beta-galactosyl-N-acetylhexosamine phosphorylase [EC:2.4.1.211]	103.0	3110.0	40.85	546.0	65.53999999999999	1422.4	7430.2	74.2	3440.0	1016.0	1563.0	116.0	479.2	291.0	408.0
K15534	K15534; beta-D-galactosyl-(1->4)-L-rhamnose phosphorylase [EC:2.4.1.247]	0.0	0.0	0.0	0.0	0.0	0.0	2415.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K15536	cybC; soluble cytochrome b562	259.4	1422.6	1655.2	2600.6	5412.3	3844.0	4202.0	1028.6	1670.7	439.0	4627.5	96.1	234.4	1109.6	4277.099999999999
K15538	MANEA; glycoprotein endo-alpha-1,2-mannosidase [EC:3.2.1.130]	42.75	0.0	8.0	0.0	0.0	0.0	0.0	1012.25	0.0	5.25	371.0	7.25	3554.5	2151.5	0.0
K15539	rodZ; cytoskeleton protein RodZ	279.07	1422.6	1655.2	2803.6	5412.969999999999	3844.0	4202.0	1028.6	1683.0300000000002	455.6	4598.6	130.1	234.4	1119.6	4847.9
K15540	ecpD; chaperone protein EcpD	228.2	1051.2	1583.2	1454.6	709.9	3150.2	4190.2	1013.2	998.4	20.0	4195.8	16.8	216.8	1037.6	793.6
K15545	mlc; transcriptional regulator of PTS gene	259.4	1422.6	1655.2	2600.6	5412.3	3844.0	4202.0	1028.6	1666.7	438.6	4598.6	96.1	234.4	1109.6	4223.9
K15546	boxR, bzdR; XRE family transcriptional regulator, aerobic/anaerobic benzoate catabolism transcriptional regulator	0.4	0.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K15547	mdtO; multidrug resistance protein MdtO	228.2	1051.2	1583.2	1454.6	709.4	3150.2	4190.2	1013.2	1014.9	13.0	4195.8	16.8	216.8	1037.6	851.1
K15548	aaeA; p-hydroxybenzoic acid efflux pump subunit AaeA	253.4	1192.6	1655.2	2600.6	5395.3	3172.0	4199.0	1022.6	1666.7	57.6	4598.6	73.6	234.4	1055.6	3717.9
K15549	mdtN; membrane fusion protein, multidrug efflux system	228.2	1051.2	1583.2	1454.6	709.4	3150.2	4190.2	1013.2	1014.9	13.0	4195.8	16.8	216.8	1037.6	851.1
K15550	mdtP; outer membrane protein, multidrug efflux system	228.2	1051.2	1583.2	1454.6	709.4	3150.2	4190.2	1013.2	1014.9	6.0	4195.8	16.8	216.8	1037.6	851.1
K15551	tauA; taurine transport system substrate-binding protein	253.4	1192.6	1655.2	2600.6	5396.639999999999	3172.0	4199.0	1022.6	1669.7	70.0	4627.5	88.1	234.4	1055.6	4997.099999999999
K15552	tauC; taurine transport system permease protein	253.4	3441.6000000000004	1655.2	2600.6	5395.969999999999	3172.0	6614.0	1076.6	1791.7	481.0	5080.5	88.1	322.4	1055.6	4384.099999999999
K15553	ssuA; sulfonate transport system substrate-binding protein	310.0	1368.2	2409.6	4861.599999999999	10714.47	3200.8	4207.8	1093.67	2346.5	554.6700000000001	5557.3	237.4	352.0	1113.6	7967.969999999999
K15554	ssuC; sulfonate transport system permease protein	283.20000000000005	1226.8	2337.6	3270.6	6028.57	3179.0	7419.0	1048.2700000000002	1691.7	875.07	5125.6	167.6	332.4	1095.6	5067.969999999999
K15555	ssuB; sulfonate transport system ATP-binding protein [EC:3.6.3.-]	297.20000000000005	6041.8	2337.6	3734.6	6028.57	3179.0	7423.0	1066.2700000000002	2178.7	1293.27	6177.7	174.6	1206.4	1105.6	4994.77
K15576	nrtA, nasF, cynA; nitrate/nitrite transport system substrate-binding protein	0.8	0.0	0.0	0.0	22.24	0.0	0.0	36.0	16.5	12.0	0.0	2.0	0.0	0.0	3175.7
K15577	nrtB, nasE, cynB; nitrate/nitrite transport system permease protein	0.8	0.0	0.0	0.0	21.57	0.0	0.0	36.0	16.5	12.0	0.0	2.0	0.0	0.0	2562.7
K15578	nrtC, nasD; nitrate/nitrite transport system ATP-binding protein [EC:3.6.3.-]	0.8	0.0	0.0	0.0	21.57	0.0	0.0	36.0	16.5	12.0	0.0	2.0	0.0	0.0	2562.7
K15580	oppA, mppA; oligopeptide transport system substrate-binding protein	49167.99	28673.54	43515.38	21400.89	36922.49999999999	35768.93	80460.5	31791.19	11479.759999999998	57197.8	37485.67	52121.79	36157.79	24717.22	48862.79
K15581	oppB; oligopeptide transport system permease protein	31551.890000000003	24909.52	23681.2	10695.27	17435.3	18385.15	23567.2	16533.21	8588.28	31391.6	21011.27	26595.43	21792.27	14803.6	23528.57
K15582	oppC; oligopeptide transport system permease protein	31544.890000000003	24006.52	23681.2	10957.27	17414.3	18379.15	23563.2	16533.21	8344.28	31396.6	20871.27	26634.93	21094.27	14805.6	23528.57
K15583	oppD; oligopeptide transport system ATP-binding protein	18599.49	24194.620000000003	8048.4	5161.27	10619.1	5693.75	38579.0	4099.51	8670.78	8263.2	12735.37	3356.4300000000003	10077.07	6387.6	8975.57
K15584	nikA; nickel transport system substrate-binding protein	228.2	3300.2	1583.2	1454.6	815.4	3151.95	4190.2	1044.45	1139.9	6.0	4195.8	46.3	232.8	1037.6	851.1
K15585	nikB; nickel transport system permease protein	228.2	3300.2	1583.2	1454.6	815.4	3151.95	4190.2	1044.45	1139.9	6.0	4195.8	46.3	232.8	1037.6	851.1
K15586	nikC; nickel transport system permease protein	15533.62	12721.95	6471.2	1937.1	4629.4	3426.87	4230.2	1543.53	2305.32	5250.0	7432.8	1348.3	2483.8	5922.93	4868.1
K15587	nikD; nickel transport system ATP-binding protein [EC:3.6.3.24]	228.2	1051.2	1583.2	1454.6	815.4	3151.95	4190.2	1044.45	1261.9	6.0	4195.8	46.3	232.8	1037.6	851.1
K15598	thiY; putative hydroxymethylpyrimidine transport system substrate-binding protein	0.0	0.0	0.0	2.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0
K15599	thiX; putative hydroxymethylpyrimidine transport system permease protein	0.0	0.0	0.0	2.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0
K15600	thiZ; putative hydroxymethylpyrimidine transport system ATP-binding protein	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0
K15629	CYP152A; fatty-acid peroxygenase [EC:1.11.2.4]	29.0	0.0	0.0	21.0	0.0	0.0	0.0	29.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0
K15633	gpmI; 2,3-bisphosphoglycerate-independent phosphoglycerate mutase [EC:5.4.2.12]	17634.739999999998	33516.95	7032.42	17715.1	9890.81	4428.32	9203.2	2748.46	8362.85	6161.1	12264.07	1916.77	22305.1	10164.43	8852.099999999999
K15634	gpmB; probable phosphoglycerate mutase [EC:5.4.2.12]	49870.93000000001	45231.19	41853.41	34599.44	31521.04	40693.37	61233.5	30893.85	14271.15	59213.97	34046.3	51716.22	49265.03999999999	26323.93	42497.21
K15635	apgM; 2,3-bisphosphoglycerate-independent phosphoglycerate mutase [EC:5.4.2.12]	426.75	18151.0	29.0	12602.0	221.0	449.4	561.2	1108.45	6543.4	404.5	1676.8	289.5	16087.7	4070.5	424.0
K15640	K15640, phoE; uncharacterized phosphatase	29.0	0.0	9.0	18.0	0.0	6.0	0.0	29.0	2.0	25.0	0.0	0.0	0.0	2.0	0.0
K15652	asbF; 3-dehydroshikimate dehydratase [EC:4.2.1.118]	0.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K15654	srfAA, lchAA; surfactin family lipopeptide synthetase A	10.42	134.25	0.0	0.0	0.0	0.42	0.0	3.08	1.42	0.0	0.0	2.0	0.0	1.33	0.0
K15667	K15667, ppsD, fenA; fengycin family lipopeptide synthetase D	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	122.0	0.0	0.0	4.0	0.0	0.0	0.0
K15669	hddC; D-glycero-alpha-D-manno-heptose 1-phosphate guanylyltransferase [EC:2.7.7.71]	0.0	367.0	0.0	263.0	0.0	6.0	1610.0	0.0	3390.0	406.0	453.0	12.0	88.0	0.0	0.0
K15721	fyuA; pesticin/yersiniabactin receptor	228.2	1051.2	1583.2	1446.6	709.4	3150.2	4190.2	1013.2	998.4	6.0	4195.8	16.8	216.8	1037.6	793.6
K15722	cedA; cell division activator	228.2	1051.2	1583.2	1454.6	709.4	3150.2	4190.2	1013.2	1014.9	6.0	4195.8	16.8	216.8	1037.6	851.1
K15723	syd; SecY interacting protein Syd	253.4	1192.6	1655.2	2600.6	5395.3	3172.0	4199.0	1022.6	1666.7	57.6	4598.6	88.1	234.4	1055.6	3717.9
K15724	erpA; iron-sulfur cluster insertion protein	261.07	1422.6	1655.2	3053.6	5412.969999999999	3844.0	4202.0	1028.6	1687.0300000000002	451.0	4627.5	127.1	236.4	1109.6	4901.099999999999
K15725	czcC; outer membrane protein, cobalt-zinc-cadmium efflux system	169.51	11.0	16.0	4954.0	20.67	0.0	0.0	2042.5	3324.99	38.9	770.9	141.5	18056.0	4591.0	292.2
K15726	czcA; cobalt-zinc-cadmium resistance protein CzcA	326.73	22.0	24.0	7431.0	31.34	0.0	0.0	3094.08	3343.7200000000003	66.8	1884.7	280.0	28723.5	7030.5	524.2
K15727	czcB; membrane fusion protein, cobalt-zinc-cadmium efflux system	245.06	11.0	24.0	7431.0	30.67	0.0	0.0	3076.08	3327.39	52.8	1142.7	211.0	21610.5	6742.5	317.20000000000005
K15728	LPIN; phosphatidate phosphatase LPIN [EC:3.1.3.4]	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K15733	E1.11.1.19; dye decolorizing peroxidase [EC:1.11.1.19]	0.0	0.0	9.0	0.0	0.0	0.0	0.0	1.5	3.0	0.0	0.0	0.0	0.0	0.0	6.0
K15735	csiR; GntR family transcriptional regulator, carbon starvation induced regulator	228.2	1051.2	1583.2	1454.6	709.4	3150.2	4190.2	1013.2	998.4	6.0	4195.8	16.8	216.8	1037.6	793.6
K15736	lhgO; L-2-hydroxyglutarate oxidase [EC:1.1.3.-]	228.2	1051.2	1583.2	1454.6	709.4	3150.2	4190.2	1013.2	998.4	6.0	4195.8	16.8	216.8	1037.6	793.6
K15737	csiD; protein CsiD	228.2	1051.2	1583.2	1454.6	709.4	3150.2	4190.2	1013.2	998.4	6.0	4195.8	16.8	216.8	1037.6	793.6
K15738	uup; ABC transport system ATP-binding/permease protein	18336.14	31512.12	7645.58	18374.77	10338.31	6734.65	22953.7	4025.79	9687.18	6887.6	10930.4	2817.76	22960.27	10471.1	10095.77
K15739	vanB, vanA, vanD; D-alanine---(R)-lactate ligase [EC:6.1.2.1]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	122.0	36.0	906.0	0.0	176.0	0.0	0.0
K15770	cycB, ganO; arabinogalactan oligomer / maltooligosaccharide transport system substrate-binding protein	15606.0	5370.67	16996.18	6591.67	8003.94	12436.33	14869.0	14829.83	6032.83	25341.0	10920.0	25116.660000000003	13538.67	8581.67	18132.87
K15771	ganP; arabinogalactan oligomer / maltooligosaccharide transport system permease protein	15571.0	5296.34	17064.51	6605.34	8018.94	12485.66	14064.0	14866.16	3487.16	25396.0	11166.0	25196.32	13660.34	8600.34	18770.54
K15772	ganQ; arabinogalactan oligomer / maltooligosaccharide transport system permease protein	15574.0	5292.67	16996.18	6591.67	8003.94	12436.33	16479.0	14830.83	3359.83	25359.0	11271.0	25075.660000000003	13626.67	8581.67	18114.87
K15773	hipB; HTH-type transcriptional regulator / antitoxin HipB	546.7	1153.7	1638.7	1587.6	711.4	3655.2	6552.2	1039.7	1115.9	319.5	4577.8	19.8	299.8	1160.6	796.6
K15777	DOPA; 4,5-DOPA dioxygenase extradiol [EC:1.13.11.-]	15560.49	12516.85	6583.2	2822.6	9209.97	3446.42	4266.0	1528.68	5900.45	5341.0	7679.5	1400.1	5288.4	5940.93	8412.099999999999
K15778	pmm-pgm; phosphomannomutase / phosphoglucomutase [EC:5.4.2.8 5.4.2.2]	17.740000000000002	0.0	0.0	664.0	0.67	0.0	0.0	18.0	280.66	17.4	28.9	31.0	2.0	10.0	688.2
K15780	tilS-hprT; bifunctional protein TilS/HprT [EC:6.3.4.19 2.4.2.8]	1720.0	34.0	264.0	80.0	335.0	0.0	12083.0	44.0	128.5	71.0	261.0	124.0	23.0	18.0	37.0
K15781	serB-plsC; putative phosphoserine phosphatase / 1-acylglycerol-3-phosphate O-acyltransferase [EC:3.1.3.3 2.3.1.51]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
K15790	nifQ; nitrogen fixation protein NifQ	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K15792	murEF; murE/murF fusion protein [EC:6.3.2.13 6.3.2.10]	9.0	0.0	0.0	1155.0	0.0	0.0	0.0	7.0	0.0	5.0	145.0	68.0	3505.0	0.0	0.0
K15827	hycB; formate hydrogenlyase subunit 2	228.2	1051.2	1583.2	1454.6	709.4	3150.2	4190.2	1013.2	1017.9	6.0	4195.8	16.8	216.8	1037.6	851.1
K15828	hycC; formate hydrogenlyase subunit 3	228.2	1051.2	1583.2	1454.6	709.4	3150.2	4190.2	1013.2	1017.9	6.0	4195.8	16.8	216.8	1037.6	851.1
K15829	hycD; formate hydrogenlyase subunit 4	228.2	1051.2	1583.2	1454.6	709.4	3150.2	4190.2	1013.2	1017.9	6.0	4195.8	16.8	216.8	1037.6	851.1
K15830	hycE; formate hydrogenlyase subunit 5	228.2	1051.2	1583.2	1454.6	709.4	3150.2	4190.2	1013.2	1017.9	6.0	4195.8	16.8	216.8	1037.6	851.1
K15831	hycF; formate hydrogenlyase subunit 6	228.2	1051.2	1583.2	1454.6	709.4	3150.2	4190.2	1013.2	1017.9	6.0	4195.8	16.8	216.8	1037.6	851.1
K15832	hycG; formate hydrogenlyase subunit 7	228.2	1051.2	1583.2	1454.6	709.4	3150.2	4190.2	1013.2	1017.9	6.0	4195.8	16.8	216.8	1037.6	851.1
K15833	hycA; formate hydrogenlyase regulatory protein HycA	228.2	1051.2	1583.2	1454.6	709.4	3150.2	4190.2	1013.2	1017.9	6.0	4195.8	16.8	216.8	1037.6	851.1
K15834	hycH; formate hydrogenlyase maturation protein HycH	228.2	1051.2	1583.2	1454.6	709.4	3150.2	4190.2	1013.2	1017.9	6.0	4195.8	16.8	216.8	1037.6	851.1
K15835	murR; RpiR family transcriptional regulator, murPQ operon repressor	228.2	1051.2	1583.2	1446.6	709.4	3150.2	4190.2	1031.2	998.4	6.0	4195.8	31.3	216.8	1037.6	793.6
K15836	fhlA; formate hydrogenlyase transcriptional activator	228.2	1051.2	1583.2	1454.6	709.4	3150.2	4190.2	1013.2	1017.9	6.0	4195.8	16.8	216.8	1037.6	851.1
K15856	rmd; GDP-4-dehydro-6-deoxy-D-mannose reductase [EC:1.1.1.281]	0.0	2616.0	0.0	0.0	0.67	6.0	0.0	0.0	0.0	0.0	0.0	9.0	6.0	0.0	171.0
K15858	ascF; CDP-3, 6-dideoxy-D-glycero-L-glycero-4-hexulose-4-reductase [EC:1.1.1.-]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0
K15861	fixK; CRP/FNR family transcriptional regulator, nitrogen fixation regulation protein	0.8	0.0	0.0	0.0	0.0	0.0	0.0	90.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K15864	nirS; nitrite reductase (NO-forming) / hydroxylamine reductase [EC:1.7.2.1 1.7.99.1]	0.0	0.0	0.0	0.0	0.67	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	613.0
K15866	paaG; 2-(1,2-epoxy-1,2-dihydrophenyl)acetyl-CoA isomerase [EC:5.3.3.18]	589.9	1216.1	1708.7	2899.6	5396.8	3202.0	4199.0	1114.1	1690.2	130.5	4812.5	83.6	249.4	1066.6	3780.1
K15868	baiB; bile acid-coenzyme A ligase [EC:6.2.1.7]	301.5	23.5	53.5	7.0	2.0	30.0	0.0	26.5	16.5	29.5	145.0	0.0	13.0	11.0	3.0
K15869	baiA; 3alpha-hydroxy bile acid-CoA-ester 3-dehydrogenase [EC:1.1.1.395]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	210.0	0.0	0.0	0.0	0.0
K15870	baiCD; NAD+-dependent 7alpha-hydroxy-3-oxo bile acid-CoA-ester 4-dehydrogenase	0.0	317.0	0.0	253.0	106.0	0.0	809.0	0.0	0.0	0.0	175.0	0.0	698.0	0.0	0.0
K15871	baiF; bile acid CoA-transferase [EC:2.8.3.25]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	105.0	0.0	0.0	0.0	0.0
K15872	baiE; bile-acid 7alpha-dehydratase [EC:4.2.1.106]	0.0	0.0	0.0	0.0	106.0	0.0	0.0	0.0	0.0	0.0	105.0	0.0	0.0	0.0	0.0
K15873	baiH; NAD+-dependent 7beta-hydroxy-3-oxo bile acid-CoA-ester 4-dehydrogenase	0.0	0.0	0.0	0.0	106.0	6.0	1610.0	0.0	2.0	14.0	105.0	0.0	0.0	2.0	0.0
K15874	baiI; bile acid 7beta-dehydratase	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	122.0	0.0	105.0	0.0	0.0	0.0	0.0
K15876	nrfH; cytochrome c nitrite reductase small subunit	126.75	11.0	8.0	2698.0	28.0	9.0	0.0	1130.25	3268.0	5.25	371.0	115.25	3583.5	2459.5	30.0
K15878	K15878, narB; rieske iron-sulphur protein	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0
K15879	narC; cytochrome b-561	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0
K15894	pseB; UDP-N-acetylglucosamine 4,6-dehydratase [EC:4.2.1.115]	0.0	0.0	0.0	0.0	0.67	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	613.0
K15898	pseI, neuB3; pseudaminic acid synthase [EC:2.5.1.97]	1.42	202.25	0.0	0.0	0.0	0.42	0.0	3.08	2674.42	0.0	240.0	18.0	0.0	1.33	10.0
K15913	pglD; UDP-N-acetylbacillosamine N-acetyltransferase [EC:2.3.1.203]	17.0	2328.0	2.0	134.0	0.0	475.0	3167.0	0.0	101.0	284.0	342.0	3.0	70.0	112.0	0.0
K15915	pglC; undecaprenyl phosphate N,N'-diacetylbacillosamine 1-phosphate transferase [EC:2.7.8.36]	64.0	11.0	0.0	4954.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	108.0	0.0	0.0	10.0
K15918	GLYK; D-glycerate 3-kinase [EC:2.7.1.31]	1.67	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.33	22.0	0.0	2.0	0.0	0.0	11.0
K15921	xynD; arabinoxylan arabinofuranohydrolase [EC:3.2.1.55]	2.84	268.5	0.0	0.0	0.0	0.84	0.0	6.16	2.84	0.0	0.0	29.0	0.0	2.66	0.0
K15922	yihQ; sulfoquinovosidase [EC:3.2.1.199]	228.2	1418.2	1583.2	1446.6	709.4	3156.2	4190.2	1013.2	998.4	24.0	4648.8	16.8	304.8	1037.6	793.6
K15923	AXY8, FUC95A, afcA; alpha-L-fucosidase 2 [EC:3.2.1.51]	1170.59	17574.0	65.19	32079.0	77.53999999999999	807.8	852.4	5245.98	11319.46	31.5	7318.94	557.84	26980.4	13551.5	105.0
K15924	xynC; glucuronoarabinoxylan endo-1,4-beta-xylanase [EC:3.2.1.136]	1.42	134.25	0.0	0.0	0.0	0.42	0.0	3.08	1.42	0.0	0.0	13.0	0.0	1.33	0.0
K15973	mhqR; MarR family transcriptional regulator, 2-MHQ and catechol-resistance regulon repressor	1296.0	117.0	46.0	175.0	0.0	489.0	2679.0	36.0	121.5	302.0	481.0	69.0	86.0	124.0	10.0
K15974	emrR, mprA; MarR family transcriptional regulator, negative regulator of the multidrug operon emrRAB	253.4	1192.6	1655.2	2592.6	5395.3	3172.0	4199.0	1022.6	1666.7	57.6	4598.6	95.1	234.4	1055.6	3717.9
K15975	K15975; glyoxalase family protein	1792.8	42.0	264.0	172.0	335.0	0.0	12083.0	131.0	127.0	103.0	261.0	256.0	23.0	30.0	36.0
K15977	K15977; putative oxidoreductase	16223.24	31469.6	8287.74	20219.2	19345.68	7326.799999999999	8455.8	3641.35	10532.009999999998	5904.1	16916.64	1889.17	17897.9	11136.7	17101.499999999996
K15981	CYP125A; cholest-4-en-3-one 26-monooxygenase [EC:1.14.13.141]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0
K15982	kshA; 3-ketosteroid 9alpha-monooxygenase subunit A [EC:1.14.13.142]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	7.0	0.0	0.0	0.0	0.0	0.0
